指标名称,汇率：美元兑人民币（日）
指标编码,GM0000000553
2017-11-22 00:00:00,6.61018
2017-11-21 00:00:00,6.6299
2017-11-20 00:00:00,6.63511
2017-11-19 00:00:00,6.64597
2017-11-17 00:00:00,6.62929
2017-11-16 00:00:00,6.63107
2017-11-15 00:00:00,6.62616
2017-11-14 00:00:00,6.63827
2017-11-13 00:00:00,6.64069
2017-11-12 00:00:00,6.64492
2017-11-10 00:00:00,6.62828
2017-11-09 00:00:00,6.64057
2017-11-08 00:00:00,6.62834
2017-11-07 00:00:00,6.63763
2017-11-06 00:00:00,6.63317
2017-11-05 00:00:00,6.63135
2017-11-03 00:00:00,6.6389
2017-11-02 00:00:00,6.60924
2017-11-01 00:00:00,6.60483
2017-10-31 00:00:00,6.63435
2017-10-30 00:00:00,6.6488
2017-10-29 00:00:00,6.6507
2017-10-27 00:00:00,6.65412
2017-10-26 00:00:00,6.64258
2017-10-25 00:00:00,6.63854
2017-10-24 00:00:00,6.63578
2017-10-23 00:00:00,6.64008
2017-10-22 00:00:00,6.62984
2017-10-20 00:00:00,6.61851
2017-10-19 00:00:00,6.61442
2017-10-18 00:00:00,6.62664
2017-10-17 00:00:00,6.62307
2017-10-16 00:00:00,6.58979
2017-10-15 00:00:00,6.59601
2017-10-13 00:00:00,6.57989
2017-10-12 00:00:00,6.58714
2017-10-11 00:00:00,6.58592
2017-10-10 00:00:00,6.58663
2017-10-09 00:00:00,6.62813
2017-10-08 00:00:00,6.64938
2017-10-06 00:00:00,6.64413
2017-10-05 00:00:00,6.64399
2017-10-04 00:00:00,6.6437
2017-10-03 00:00:00,6.64235
2017-10-02 00:00:00,6.65215
2017-10-01 00:00:00,6.64009
2017-09-29 00:00:00,6.6942
2017-09-28 00:00:00,6.66265
2017-09-27 00:00:00,6.64294
2017-09-26 00:00:00,6.64148
2017-09-25 00:00:00,6.62235
2017-09-24 00:00:00,6.61301
2017-09-22 00:00:00,6.59343
2017-09-21 00:00:00,6.58869
2017-09-20 00:00:00,6.5739
2017-09-19 00:00:00,6.58252
2017-09-18 00:00:00,6.57458
2017-09-17 00:00:00,6.55783
2017-09-15 00:00:00,6.54255
2017-09-14 00:00:00,6.55518
2017-09-13 00:00:00,6.52846
2017-09-12 00:00:00,6.53671
2017-09-11 00:00:00,6.52974
2017-09-10 00:00:00,6.48825
2017-09-08 00:00:00,6.46544
2017-09-07 00:00:00,6.48776
2017-09-06 00:00:00,6.52285
2017-09-05 00:00:00,6.53968
2017-09-04 00:00:00,6.53041
2017-09-03 00:00:00,6.54924
2017-09-01 00:00:00,6.56808
2017-08-31 00:00:00,6.59018
2017-08-30 00:00:00,6.59612
2017-08-29 00:00:00,6.59696
2017-08-28 00:00:00,6.60854
2017-08-27 00:00:00,6.64091
2017-08-25 00:00:00,6.64944
2017-08-24 00:00:00,6.66158
2017-08-23 00:00:00,6.65862
2017-08-22 00:00:00,6.66225
2017-08-21 00:00:00,6.63775
2017-08-20 00:00:00,6.67275
2017-08-18 00:00:00,6.68079
2017-08-17 00:00:00,6.67713
2017-08-16 00:00:00,6.69159
2017-08-15 00:00:00,6.67763
2017-08-14 00:00:00,6.67137
2017-08-13 00:00:00,6.66245
2017-08-11 00:00:00,6.66749
2017-08-10 00:00:00,6.64877
2017-08-09 00:00:00,6.67319
2017-08-08 00:00:00,6.75779
2017-08-07 00:00:00,6.72052
2017-08-06 00:00:00,6.72973
2017-08-04 00:00:00,6.73048
2017-08-03 00:00:00,6.71606
2017-08-02 00:00:00,6.7215
2017-08-01 00:00:00,6.718
2017-07-31 00:00:00,6.7289
2017-07-30 00:00:00,6.73778
2017-07-28 00:00:00,6.74363
2017-07-27 00:00:00,6.73746
2017-07-26 00:00:00,6.75218
2017-07-25 00:00:00,6.75027
2017-07-24 00:00:00,6.752
2017-07-23 00:00:00,6.76376
2017-07-21 00:00:00,6.76833
2017-07-20 00:00:00,6.75933
2017-07-19 00:00:00,6.7519
2017-07-18 00:00:00,6.75899
2017-07-17 00:00:00,6.76958
2017-07-16 00:00:00,6.78161
2017-07-14 00:00:00,6.77789
2017-07-13 00:00:00,6.78345
2017-07-12 00:00:00,6.7875
2017-07-11 00:00:00,6.80372
2017-07-10 00:00:00,6.80284
2017-07-09 00:00:00,6.81394
2017-07-07 00:00:00,6.80551
2017-07-06 00:00:00,6.80125
2017-07-05 00:00:00,6.77519
2017-07-04 00:00:00,6.8005
2017-07-03 00:00:00,6.79112
2017-07-02 00:00:00,6.78009
2017-06-30 00:00:00,6.77914
2017-06-29 00:00:00,6.78629
2017-06-28 00:00:00,6.79986
2017-06-27 00:00:00,6.81234
2017-06-26 00:00:00,6.84142
2017-06-25 00:00:00,6.83514
2017-06-23 00:00:00,6.83587
2017-06-22 00:00:00,6.83495
2017-06-21 00:00:00,6.82919
2017-06-20 00:00:00,6.82807
2017-06-19 00:00:00,6.82098
2017-06-18 00:00:00,6.80973
2017-06-16 00:00:00,6.81484
2017-06-15 00:00:00,6.80817
2017-06-14 00:00:00,6.79723
2017-06-13 00:00:00,6.79707
2017-06-12 00:00:00,6.79768
2017-06-11 00:00:00,6.79266
2017-06-09 00:00:00,6.79835
2017-06-08 00:00:00,6.80047
2017-06-07 00:00:00,6.75732
2017-06-06 00:00:00,6.79479
2017-06-05 00:00:00,6.804
2017-06-04 00:00:00,6.81261
2017-06-02 00:00:00,6.81182
2017-06-01 00:00:00,6.80875
2017-05-31 00:00:00,6.81021
2017-05-30 00:00:00,6.86253
2017-05-29 00:00:00,6.86318
2017-05-28 00:00:00,6.85941
2017-05-26 00:00:00,6.86217
2017-05-25 00:00:00,6.86693
2017-05-24 00:00:00,6.88948
2017-05-23 00:00:00,6.88886
2017-05-22 00:00:00,6.88616
2017-05-21 00:00:00,6.88781
2017-05-19 00:00:00,6.88456
2017-05-18 00:00:00,6.88808
2017-05-17 00:00:00,6.88251
2017-05-16 00:00:00,6.88783
2017-05-15 00:00:00,6.89447
2017-05-14 00:00:00,6.90038
2017-05-12 00:00:00,6.90284
2017-05-11 00:00:00,6.90469
2017-05-10 00:00:00,6.90278
2017-05-09 00:00:00,6.90913
2017-05-08 00:00:00,6.9025
2017-05-07 00:00:00,6.89511
2017-05-05 00:00:00,6.89937
2017-05-04 00:00:00,6.89694
2017-05-03 00:00:00,6.89819
2017-05-02 00:00:00,6.88823
2017-05-01 00:00:00,6.89262
2017-04-30 00:00:00,6.89368
2017-04-28 00:00:00,6.89473
2017-04-27 00:00:00,6.89805
2017-04-26 00:00:00,6.8936
2017-04-25 00:00:00,6.88403
2017-04-24 00:00:00,6.88435
2017-04-23 00:00:00,6.78229
2017-04-21 00:00:00,6.88527
2017-04-20 00:00:00,6.88211
2017-04-19 00:00:00,6.87694
2017-04-18 00:00:00,6.88105
2017-04-17 00:00:00,6.86879
2017-04-16 00:00:00,6.88767
2017-04-14 00:00:00,6.88381
2017-04-13 00:00:00,6.88378
2017-04-12 00:00:00,6.89506
2017-04-11 00:00:00,6.89393
2017-04-10 00:00:00,6.90435
2017-04-09 00:00:00,6.90571
2017-04-07 00:00:00,6.90493
2017-04-06 00:00:00,6.89901
2017-04-05 00:00:00,6.89687
2017-04-04 00:00:00,6.88532
2017-04-03 00:00:00,6.88644
2017-04-02 00:00:00,6.89259
2017-03-31 00:00:00,6.89206
2017-03-30 00:00:00,6.88921
2017-03-29 00:00:00,6.89102
2017-03-28 00:00:00,6.88029
2017-03-27 00:00:00,6.87604
2017-03-26 00:00:00,6.88528
2017-03-24 00:00:00,6.88842
2017-03-23 00:00:00,6.88669
2017-03-22 00:00:00,6.88248
2017-03-21 00:00:00,6.88458
2017-03-20 00:00:00,6.90968
2017-03-19 00:00:00,6.908
2017-03-17 00:00:00,6.90208
2017-03-16 00:00:00,6.897
2017-03-15 00:00:00,6.91332
2017-03-14 00:00:00,6.91366
2017-03-13 00:00:00,6.90985
2017-03-12 00:00:00,6.91595
2017-03-10 00:00:00,6.9062
2017-03-09 00:00:00,6.90956
2017-03-08 00:00:00,6.90634
2017-03-07 00:00:00,6.89634
2017-03-06 00:00:00,6.89691
2017-03-05 00:00:00,6.90572
2017-03-03 00:00:00,6.89629
2017-03-02 00:00:00,6.89013
2017-03-01 00:00:00,6.88213
2017-02-28 00:00:00,6.86648
2017-02-27 00:00:00,6.87154
2017-02-26 00:00:00,6.87285
2017-02-24 00:00:00,6.86798
2017-02-23 00:00:00,6.86705
2017-02-22 00:00:00,6.87752
2017-02-21 00:00:00,6.88225
2017-02-20 00:00:00,6.87859
2017-02-19 00:00:00,6.86904
2017-02-17 00:00:00,6.86372
2017-02-16 00:00:00,6.85521
2017-02-15 00:00:00,6.86705
2017-02-14 00:00:00,6.86784
2017-02-13 00:00:00,6.88124
2017-02-12 00:00:00,6.88096
2017-02-10 00:00:00,6.88306
2017-02-09 00:00:00,6.88848
2017-02-08 00:00:00,6.87383
2017-02-07 00:00:00,6.88524
2017-02-06 00:00:00,6.86643
2017-02-05 00:00:00,6.87298
2017-02-03 00:00:00,6.86537
2017-02-02 00:00:00,6.88073
2017-02-01 00:00:00,6.88101
2017-01-31 00:00:00,6.87673
2017-01-30 00:00:00,6.878
2017-01-29 00:00:00,6.878
2017-01-27 00:00:00,6.87855
2017-01-26 00:00:00,6.87855
2017-01-25 00:00:00,6.88393
2017-01-24 00:00:00,6.85997
2017-01-23 00:00:00,6.85279
2017-01-22 00:00:00,6.8755
2017-01-20 00:00:00,6.88203
2017-01-19 00:00:00,6.87404
2017-01-18 00:00:00,6.83908
2017-01-17 00:00:00,6.87315
2017-01-16 00:00:00,6.89763
2017-01-15 00:00:00,6.89876
2017-01-13 00:00:00,6.90054
2017-01-12 00:00:00,6.90265
2017-01-11 00:00:00,6.93679
2017-01-10 00:00:00,6.92326
2017-01-09 00:00:00,6.93747
2017-01-08 00:00:00,6.91926
2017-01-06 00:00:00,6.92221
2017-01-05 00:00:00,6.8892
2017-01-04 00:00:00,6.93688
2017-01-03 00:00:00,6.95983
2017-01-02 00:00:00,6.94625
2017-01-01 00:00:00,6.94513
2016-12-30 00:00:00,6.94207
2016-12-29 00:00:00,6.9554
2016-12-28 00:00:00,6.95755
2016-12-27 00:00:00,6.95233
2016-12-26 00:00:00,6.94371
2016-12-25 00:00:00,6.9453
2016-12-23 00:00:00,6.95159
2016-12-22 00:00:00,6.95159
2016-12-21 00:00:00,6.94429
2016-12-20 00:00:00,6.95199
2016-12-19 00:00:00,6.95473
2016-12-18 00:00:00,6.95957
2016-12-16 00:00:00,6.95487
2016-12-15 00:00:00,6.93477
2016-12-14 00:00:00,6.91005
2016-12-13 00:00:00,6.90247
2016-12-12 00:00:00,6.91487
2016-12-11 00:00:00,6.9003
2016-12-09 00:00:00,6.90256
2016-12-08 00:00:00,6.87479
2016-12-07 00:00:00,6.88604
2016-12-06 00:00:00,6.8575
2016-12-05 00:00:00,6.887
2016-12-04 00:00:00,6.86751
2016-12-02 00:00:00,6.88456
2016-12-01 00:00:00,6.88616
2016-11-30 00:00:00,6.8884
2016-11-29 00:00:00,6.90228
2016-11-28 00:00:00,6.90351
2016-11-27 00:00:00,6.91744
2016-11-25 00:00:00,6.92275
2016-11-24 00:00:00,6.92054
2016-11-23 00:00:00,6.92222
2016-11-22 00:00:00,6.88825
2016-11-21 00:00:00,6.89212
2016-11-20 00:00:00,6.88868
2016-11-18 00:00:00,6.88784
2016-11-17 00:00:00,6.87697
2016-11-16 00:00:00,6.78978
2016-11-15 00:00:00,6.85942
2016-11-14 00:00:00,6.84584
2016-11-13 00:00:00,6.82377
2016-11-11 00:00:00,6.81439
2016-11-10 00:00:00,6.80302
2016-11-09 00:00:00,6.77634
2016-11-08 00:00:00,6.78779
2016-11-07 00:00:00,6.77754
2016-11-06 00:00:00,6.75332
2016-11-04 00:00:00,6.75352
2016-11-03 00:00:00,6.76274
2016-11-02 00:00:00,6.75226
2016-11-01 00:00:00,6.76597
2016-10-31 00:00:00,6.77588
2016-10-30 00:00:00,6.74305
2016-10-28 00:00:00,6.77603
2016-10-27 00:00:00,6.78448
2016-10-26 00:00:00,6.77419
2016-10-25 00:00:00,6.78134
2016-10-24 00:00:00,6.77405
2016-10-23 00:00:00,6.75977
2016-10-21 00:00:00,6.76218
2016-10-20 00:00:00,6.74629
2016-10-19 00:00:00,6.73382
2016-10-18 00:00:00,6.74242
2016-10-17 00:00:00,6.73585
2016-10-16 00:00:00,6.72977
2016-10-14 00:00:00,6.72954
2016-10-13 00:00:00,6.72939
2016-10-12 00:00:00,6.71896
2016-10-11 00:00:00,6.7192
2016-10-10 00:00:00,6.70898
2016-10-09 00:00:00,6.67111
2016-10-07 00:00:00,6.67323
2016-10-06 00:00:00,6.67214
2016-10-05 00:00:00,6.67096
2016-10-04 00:00:00,6.67186
2016-10-03 00:00:00,6.67576
2016-10-02 00:00:00,6.63266
2016-09-30 00:00:00,6.66604
2016-09-29 00:00:00,6.66725
2016-09-28 00:00:00,6.66806
2016-09-27 00:00:00,6.67207
2016-09-26 00:00:00,6.66732
2016-09-25 00:00:00,6.66621
2016-09-23 00:00:00,6.67216
2016-09-22 00:00:00,6.66916
2016-09-21 00:00:00,6.66985
2016-09-20 00:00:00,6.67205
2016-09-19 00:00:00,6.66971
2016-09-18 00:00:00,6.67257
2016-09-16 00:00:00,6.66873
2016-09-15 00:00:00,6.68617
2016-09-14 00:00:00,6.6741
2016-09-13 00:00:00,6.67869
2016-09-12 00:00:00,6.68033
2016-09-11 00:00:00,6.69883
2016-09-09 00:00:00,6.68705
2016-09-08 00:00:00,6.67831
2016-09-07 00:00:00,6.66287
2016-09-06 00:00:00,6.67136
2016-09-05 00:00:00,6.67698
2016-09-04 00:00:00,6.68193
2016-09-02 00:00:00,6.6824
2016-09-01 00:00:00,6.65139
2016-08-31 00:00:00,6.67945
2016-08-30 00:00:00,6.68213
2016-08-29 00:00:00,6.68194
2016-08-28 00:00:00,6.66995
2016-08-26 00:00:00,6.66952
2016-08-25 00:00:00,6.65819
2016-08-24 00:00:00,6.65863
2016-08-23 00:00:00,6.63691
2016-08-22 00:00:00,6.64865
2016-08-21 00:00:00,6.61835
2016-08-19 00:00:00,6.65405
2016-08-18 00:00:00,6.61304
2016-08-17 00:00:00,6.63585
2016-08-16 00:00:00,6.62511
2016-08-15 00:00:00,6.63704
2016-08-14 00:00:00,6.64726
2016-08-12 00:00:00,6.6342
2016-08-11 00:00:00,6.62409
2016-08-10 00:00:00,6.63756
2016-08-09 00:00:00,6.65666
2016-08-08 00:00:00,6.65757
2016-08-07 00:00:00,6.65628
2016-08-05 00:00:00,6.65216
2016-08-04 00:00:00,6.64023
2016-08-03 00:00:00,6.63571
2016-08-02 00:00:00,6.62688
2016-08-01 00:00:00,6.62795
2016-07-31 00:00:00,6.63656
2016-07-29 00:00:00,6.63732
2016-07-28 00:00:00,6.65598
2016-07-27 00:00:00,6.67273
2016-07-26 00:00:00,6.67362
2016-07-25 00:00:00,6.67899
2016-07-24 00:00:00,6.69263
2016-07-22 00:00:00,6.67689
2016-07-21 00:00:00,6.67274
2016-07-20 00:00:00,6.67964
2016-07-19 00:00:00,6.69934
2016-07-18 00:00:00,6.70514
2016-07-17 00:00:00,6.68113
2016-07-15 00:00:00,6.69316
2016-07-14 00:00:00,6.67899
2016-07-13 00:00:00,6.68453
2016-07-12 00:00:00,6.71141
2016-07-11 00:00:00,6.6907
2016-07-10 00:00:00,6.68915
2016-07-08 00:00:00,6.68958
2016-07-07 00:00:00,6.68142
2016-07-06 00:00:00,6.69404
2016-07-05 00:00:00,6.67882
2016-07-04 00:00:00,6.66717
2016-07-03 00:00:00,6.64165
2016-07-01 00:00:00,6.65482
2016-06-30 00:00:00,6.65503
2016-06-29 00:00:00,6.63624
2016-06-28 00:00:00,6.6456
2016-06-27 00:00:00,6.64869
2016-06-26 00:00:00,6.53902
2016-06-24 00:00:00,6.61277
2016-06-23 00:00:00,6.58188
2016-06-22 00:00:00,6.57493
2016-06-21 00:00:00,6.60884
2016-06-20 00:00:00,6.57912
2016-06-19 00:00:00,6.57116
2016-06-17 00:00:00,6.58911
2016-06-16 00:00:00,6.58941
2016-06-15 00:00:00,6.5798
2016-06-14 00:00:00,6.59608
2016-06-13 00:00:00,6.58762
2016-06-12 00:00:00,6.56338
2016-06-10 00:00:00,6.56285
2016-06-09 00:00:00,6.56406
2016-06-08 00:00:00,6.5653
2016-06-07 00:00:00,6.57121
2016-06-06 00:00:00,6.56365
2016-06-05 00:00:00,6.56555
2016-06-03 00:00:00,6.56716
2016-06-02 00:00:00,6.58659
2016-06-01 00:00:00,6.57823
2016-05-31 00:00:00,6.58069
2016-05-30 00:00:00,6.57962
2016-05-29 00:00:00,6.56635
2016-05-27 00:00:00,6.56441
2016-05-26 00:00:00,6.55735
2016-05-25 00:00:00,6.55799
2016-05-24 00:00:00,6.55737
2016-05-23 00:00:00,6.55639
2016-05-22 00:00:00,6.54545
2016-05-20 00:00:00,6.54694
2016-05-19 00:00:00,6.54795
2016-05-18 00:00:00,6.53436
2016-05-17 00:00:00,6.52094
2016-05-16 00:00:00,6.52213
2016-05-15 00:00:00,6.53522
2016-05-13 00:00:00,6.53416
2016-05-12 00:00:00,6.5174
2016-05-11 00:00:00,6.49191
2016-05-10 00:00:00,6.51801
2016-05-09 00:00:00,6.51695
2016-05-08 00:00:00,6.49622
2016-05-06 00:00:00,6.497
2016-05-05 00:00:00,6.50342
2016-05-04 00:00:00,6.49677
2016-05-03 00:00:00,6.49089
2016-05-02 00:00:00,6.47196
2016-05-01 00:00:00,6.46869
2016-04-29 00:00:00,6.47805
2016-04-28 00:00:00,6.47242
2016-04-27 00:00:00,6.49416
2016-04-26 00:00:00,6.49211
2016-04-25 00:00:00,6.49325
2016-04-24 00:00:00,6.50344
2016-04-22 00:00:00,6.50315
2016-04-21 00:00:00,6.48204
2016-04-20 00:00:00,6.46993
2016-04-19 00:00:00,6.45742
2016-04-18 00:00:00,6.47231
2016-04-17 00:00:00,6.46776
2016-04-15 00:00:00,6.47708
2016-04-14 00:00:00,6.48233
2016-04-13 00:00:00,6.47704
2016-04-12 00:00:00,6.46663
2016-04-11 00:00:00,6.45986
2016-04-10 00:00:00,6.46075
2016-04-08 00:00:00,6.46697
2016-04-07 00:00:00,6.46388
2016-04-06 00:00:00,6.4783
2016-04-05 00:00:00,6.47572
2016-04-04 00:00:00,6.48017
2016-04-03 00:00:00,6.47586
2016-04-01 00:00:00,6.47863
2016-03-31 00:00:00,6.44715
2016-03-30 00:00:00,6.46193
2016-03-29 00:00:00,6.5113
2016-03-28 00:00:00,6.50422
2016-03-27 00:00:00,6.52039
2016-03-25 00:00:00,6.50824
2016-03-24 00:00:00,6.51464
2016-03-23 00:00:00,6.50743
2016-03-22 00:00:00,6.48948
2016-03-21 00:00:00,6.48514
2016-03-20 00:00:00,6.47104
2016-03-18 00:00:00,6.47185
2016-03-17 00:00:00,6.47413
2016-03-16 00:00:00,6.44471
2016-03-15 00:00:00,6.51034
2016-03-14 00:00:00,6.49713
2016-03-13 00:00:00,6.45559
2016-03-11 00:00:00,6.49722
2016-03-10 00:00:00,6.50721
2016-03-09 00:00:00,6.5129
2016-03-08 00:00:00,6.50645
2016-03-07 00:00:00,6.5163
2016-03-06 00:00:00,6.52071
2016-03-04 00:00:00,6.50874
2016-03-03 00:00:00,6.53052
2016-03-02 00:00:00,6.55
2016-03-01 00:00:00,6.55226
2016-02-29 00:00:00,6.55518
2016-02-28 00:00:00,6.59701
2016-02-26 00:00:00,6.54363
2016-02-25 00:00:00,6.539
2016-02-24 00:00:00,6.53075
2016-02-23 00:00:00,6.52677
2016-02-22 00:00:00,6.51702
2016-02-21 00:00:00,6.53217
2016-02-19 00:00:00,6.5227
2016-02-18 00:00:00,6.51784
2016-02-17 00:00:00,6.52809
2016-02-16 00:00:00,6.51982
2016-02-15 00:00:00,6.49445
2016-02-14 00:00:00,6.55368
2016-02-12 00:00:00,6.57762
2016-02-11 00:00:00,6.57577
2016-02-10 00:00:00,6.57519
2016-02-09 00:00:00,6.48879
2016-02-08 00:00:00,6.57482
2016-02-07 00:00:00,6.57912
2016-02-05 00:00:00,6.57465
2016-02-04 00:00:00,6.56365
2016-02-03 00:00:00,6.57087
2016-02-02 00:00:00,6.58022
2016-02-01 00:00:00,6.54075
2016-01-31 00:00:00,6.60264
2016-01-29 00:00:00,6.57712
2016-01-28 00:00:00,6.53799
2016-01-27 00:00:00,6.57892
2016-01-26 00:00:00,6.52982
2016-01-25 00:00:00,6.53653
2016-01-24 00:00:00,6.58007
2016-01-22 00:00:00,6.579
2016-01-21 00:00:00,6.57891
2016-01-20 00:00:00,6.57782
2016-01-19 00:00:00,6.52824
2016-01-18 00:00:00,6.57897
2016-01-17 00:00:00,6.55662
2016-01-15 00:00:00,6.58304
2016-01-14 00:00:00,6.59014
2016-01-13 00:00:00,6.57703
2016-01-12 00:00:00,6.57244
2016-01-11 00:00:00,6.56981
2016-01-10 00:00:00,6.5195
2016-01-08 00:00:00,6.59902
2016-01-07 00:00:00,6.59278
2016-01-06 00:00:00,6.51352
2016-01-05 00:00:00,6.52324
2016-01-04 00:00:00,6.53631
2016-01-03 00:00:00,6.50937
2016-01-01 00:00:00,6.51101
2015-12-31 00:00:00,6.51381
2015-12-30 00:00:00,6.489
2015-12-29 00:00:00,6.48583
2015-12-28 00:00:00,6.48426
2015-12-27 00:00:00,6.46534
2015-12-25 00:00:00,6.45727
2015-12-24 00:00:00,6.46289
2015-12-23 00:00:00,6.47781
2015-12-22 00:00:00,6.47845
2015-12-21 00:00:00,6.48224
2015-12-20 00:00:00,6.49014
2015-12-18 00:00:00,6.48295
2015-12-17 00:00:00,6.48472
2015-12-16 00:00:00,6.47474
2015-12-15 00:00:00,6.46181
2015-12-14 00:00:00,6.43473
2015-12-13 00:00:00,6.43619
2015-12-11 00:00:00,6.45538
2015-12-10 00:00:00,6.43782
2015-12-09 00:00:00,6.4274
2015-12-08 00:00:00,6.41665
2015-12-07 00:00:00,6.38355
2015-12-06 00:00:00,6.38767
2015-12-04 00:00:00,6.4008
2015-12-03 00:00:00,6.39675
2015-12-02 00:00:00,6.39688
2015-12-01 00:00:00,6.39808
2015-11-30 00:00:00,6.3962
2015-11-29 00:00:00,6.38398
2015-11-27 00:00:00,6.39663
2015-11-26 00:00:00,6.38942
2015-11-25 00:00:00,6.36643
2015-11-24 00:00:00,6.39038
2015-11-23 00:00:00,6.3919
2015-11-22 00:00:00,6.40091
2015-11-20 00:00:00,6.38606
2015-11-19 00:00:00,6.38201
2015-11-18 00:00:00,6.38699
2015-11-17 00:00:00,6.3795
2015-11-16 00:00:00,6.37211
2015-11-15 00:00:00,6.39616
2015-11-13 00:00:00,6.37541
2015-11-12 00:00:00,6.30704
2015-11-11 00:00:00,6.37096
2015-11-10 00:00:00,6.36051
2015-11-09 00:00:00,6.36188
2015-11-08 00:00:00,6.35662
2015-11-06 00:00:00,6.35251
2015-11-05 00:00:00,6.34919
2015-11-04 00:00:00,6.33486
2015-11-03 00:00:00,6.33543
2015-11-02 00:00:00,6.33913
2015-11-01 00:00:00,6.30221
2015-10-30 00:00:00,6.31759
2015-10-29 00:00:00,6.35688
2015-10-28 00:00:00,6.3591
2015-10-27 00:00:00,6.35145
2015-10-26 00:00:00,6.3574
2015-10-25 00:00:00,6.34795
2015-10-23 00:00:00,6.3514
2015-10-22 00:00:00,6.35482
2015-10-21 00:00:00,6.34737
2015-10-20 00:00:00,6.34804
2015-10-19 00:00:00,6.35795
2015-10-18 00:00:00,6.34492
2015-10-16 00:00:00,6.35009
2015-10-15 00:00:00,6.34647
2015-10-14 00:00:00,6.34629
2015-10-13 00:00:00,6.34241
2015-10-12 00:00:00,6.32157
2015-10-11 00:00:00,6.34535
2015-10-09 00:00:00,6.3458
2015-10-08 00:00:00,6.35409
2015-10-07 00:00:00,6.35541
2015-10-06 00:00:00,6.35526
2015-10-05 00:00:00,6.35547
2015-10-04 00:00:00,6.35266
2015-10-02 00:00:00,6.3553
2015-10-01 00:00:00,6.35757
2015-09-30 00:00:00,6.3577
2015-09-29 00:00:00,6.36348
2015-09-28 00:00:00,6.36916
2015-09-27 00:00:00,6.37869
2015-09-25 00:00:00,6.37586
2015-09-24 00:00:00,6.38455
2015-09-23 00:00:00,6.38309
2015-09-22 00:00:00,6.37599
2015-09-21 00:00:00,6.36951
2015-09-20 00:00:00,6.37371
2015-09-18 00:00:00,6.35951
2015-09-17 00:00:00,6.36577
2015-09-16 00:00:00,6.37077
2015-09-15 00:00:00,6.37029
2015-09-14 00:00:00,6.37
2015-09-13 00:00:00,6.37212
2015-09-11 00:00:00,6.37312
2015-09-10 00:00:00,6.37866
2015-09-09 00:00:00,6.38082
2015-09-08 00:00:00,6.36737
2015-09-07 00:00:00,6.36784
2015-09-06 00:00:00,6.35114
2015-09-04 00:00:00,6.35546
2015-09-03 00:00:00,6.35614
2015-09-02 00:00:00,6.35366
2015-09-01 00:00:00,6.36614
2015-08-31 00:00:00,6.37522
2015-08-30 00:00:00,6.39515
2015-08-28 00:00:00,6.39183
2015-08-27 00:00:00,6.40631
2015-08-26 00:00:00,6.41153
2015-08-25 00:00:00,6.41206
2015-08-24 00:00:00,6.40132
2015-08-23 00:00:00,6.39467
2015-08-21 00:00:00,6.38333
2015-08-20 00:00:00,6.39376
2015-08-19 00:00:00,6.39518
2015-08-18 00:00:00,6.39555
2015-08-17 00:00:00,6.39471
2015-08-16 00:00:00,6.3914
2015-08-14 00:00:00,6.39333
2015-08-13 00:00:00,6.39858
2015-08-12 00:00:00,6.38147
2015-08-11 00:00:00,6.32585
2015-08-10 00:00:00,6.21009
2015-08-09 00:00:00,6.21038
2015-08-07 00:00:00,6.20791
2015-08-06 00:00:00,6.2082
2015-08-05 00:00:00,6.20773
2015-08-04 00:00:00,6.20795
2015-08-03 00:00:00,6.20938
2015-08-02 00:00:00,6.21163
2015-07-31 00:00:00,6.20918
2015-07-30 00:00:00,6.21129
2015-07-29 00:00:00,6.20895
2015-07-28 00:00:00,6.20863
2015-07-27 00:00:00,6.20973
2015-07-26 00:00:00,6.20888
2015-07-24 00:00:00,6.20895
2015-07-23 00:00:00,6.20946
2015-07-22 00:00:00,6.20918
2015-07-21 00:00:00,6.20936
2015-07-20 00:00:00,6.20974
2015-07-19 00:00:00,6.20711
2015-07-17 00:00:00,6.21119
2015-07-16 00:00:00,6.21044
2015-07-15 00:00:00,6.20976
2015-07-14 00:00:00,6.20867
2015-07-13 00:00:00,6.20754
2015-07-12 00:00:00,6.22394
2015-07-10 00:00:00,6.21073
2015-07-09 00:00:00,6.20649
2015-07-08 00:00:00,6.20926
2015-07-07 00:00:00,6.2085
2015-07-06 00:00:00,6.20695
2015-07-05 00:00:00,6.2748
2015-07-03 00:00:00,6.20395
2015-07-02 00:00:00,6.20393
2015-07-01 00:00:00,6.19998
2015-06-30 00:00:00,6.2032
2015-06-29 00:00:00,6.21027
2015-06-28 00:00:00,6.30772
2015-06-26 00:00:00,6.20619
2015-06-25 00:00:00,6.21384
2015-06-24 00:00:00,6.20776
2015-06-23 00:00:00,6.20744
2015-06-22 00:00:00,6.20849
2015-06-21 00:00:00,6.20058
2015-06-19 00:00:00,6.08099
2015-06-18 00:00:00,6.20783
2015-06-17 00:00:00,6.2056
2015-06-16 00:00:00,6.20884
2015-06-15 00:00:00,6.20716
2015-06-14 00:00:00,6.23568
2015-06-12 00:00:00,6.20917
2015-06-11 00:00:00,6.20467
2015-06-10 00:00:00,6.20384
2015-06-09 00:00:00,6.2032
2015-06-08 00:00:00,6.20888
2015-06-07 00:00:00,6.21218
2015-06-05 00:00:00,6.20372
2015-06-04 00:00:00,6.20047
2015-06-03 00:00:00,6.19821
2015-06-02 00:00:00,6.19952
