指标名称,汇率：欧元兑人民币（日）
指标编码,GM0000000552
2015-05-19 00:00:00,6.91946
2015-05-18 00:00:00,7.01948
2015-05-17 00:00:00,7.10238
2015-05-15 00:00:00,7.10312
2015-05-14 00:00:00,7.07583
2015-05-13 00:00:00,7.04252
2015-05-12 00:00:00,6.96531
2015-05-11 00:00:00,6.92558
2015-05-10 00:00:00,6.95789
2015-05-08 00:00:00,6.958
2015-05-07 00:00:00,6.98183
2015-05-06 00:00:00,7.0374
2015-05-05 00:00:00,6.94349
2015-05-04 00:00:00,6.92212
2015-05-03 00:00:00,6.95852
2015-05-01 00:00:00,6.95781
2015-04-30 00:00:00,6.95759
2015-04-29 00:00:00,6.89502
2015-04-28 00:00:00,6.81115
2015-04-27 00:00:00,6.76765
2015-04-26 00:00:00,6.7395
2015-04-24 00:00:00,6.73439
2015-04-23 00:00:00,6.70796
2015-04-22 00:00:00,6.6434
2015-04-21 00:00:00,6.6559
2015-04-20 00:00:00,6.65794
2015-04-19 00:00:00,6.69343
2015-04-17 00:00:00,6.6973
2015-04-16 00:00:00,6.66974
2015-04-15 00:00:00,6.62887
2015-04-14 00:00:00,6.61654
2015-04-13 00:00:00,6.57145
2015-04-12 00:00:00,6.58448
2015-04-10 00:00:00,6.58489
2015-04-09 00:00:00,6.61433
2015-04-08 00:00:00,6.69062
2015-04-07 00:00:00,6.7035
2015-04-06 00:00:00,6.74352
2015-04-05 00:00:00,6.74573
2015-04-04 00:00:00,6.69553
2015-04-03 00:00:00,6.74537
2015-04-02 00:00:00,6.74576
2015-04-01 00:00:00,6.6736
2015-03-31 00:00:00,6.65865
2015-03-30 00:00:00,6.72249
2015-03-29 00:00:00,6.76785
2015-03-28 00:00:00,6.76284
2015-03-27 00:00:00,6.76757
2015-03-26 00:00:00,6.75419
2015-03-25 00:00:00,6.81871
2015-03-24 00:00:00,6.77692
2015-03-23 00:00:00,6.80295
2015-03-22 00:00:00,6.75171
2015-03-21 00:00:00,6.72251
2015-03-20 00:00:00,6.71731
2015-03-19 00:00:00,6.60529
2015-03-18 00:00:00,6.74711
2015-03-17 00:00:00,6.62147
2015-03-16 00:00:00,6.62149
2015-03-15 00:00:00,6.56517
2015-03-14 00:00:00,6.56924
2015-03-13 00:00:00,6.57228
2015-03-12 00:00:00,6.65431
2015-03-11 00:00:00,6.60561
2015-03-10 00:00:00,6.68844
2015-03-09 00:00:00,6.79406
2015-03-08 00:00:00,6.78707
2015-03-07 00:00:00,6.79302
2015-03-06 00:00:00,6.79257
2015-03-05 00:00:00,6.91115
2015-03-04 00:00:00,6.9444
2015-03-03 00:00:00,7.01436
2015-03-02 00:00:00,7.01618
2015-03-01 00:00:00,7.01555
2015-02-28 00:00:00,7.01478
2015-02-27 00:00:00,7.01626
2015-02-26 00:00:00,7.0075
2015-02-25 00:00:00,7.1112
2015-02-24 00:00:00,7.0852
2015-02-23 00:00:00,7.092
2015-02-22 00:00:00,7.11695
2015-02-21 00:00:00,7.12095
2015-02-20 00:00:00,7.11798
2015-02-19 00:00:00,7.10785
2015-02-18 00:00:00,7.12936
2015-02-17 00:00:00,7.14259
2015-02-16 00:00:00,7.08785
2015-02-15 00:00:00,7.10451
2015-02-14 00:00:00,7.10662
2015-02-13 00:00:00,7.10549
2015-02-12 00:00:00,7.11797
2015-02-11 00:00:00,7.06884
2015-02-10 00:00:00,7.06109
2015-02-09 00:00:00,7.0772
2015-02-08 00:00:00,7.06665
2015-02-07 00:00:00,7.0669
2015-02-06 00:00:00,7.06678
2015-02-05 00:00:00,7.17299
2015-02-04 00:00:00,7.08384
2015-02-03 00:00:00,7.1793
2015-02-02 00:00:00,7.09673
2015-01-31 00:00:00,7.05644
2015-01-30 00:00:00,7.0622
2015-01-29 00:00:00,7.06246
2015-01-28 00:00:00,7.08507
2015-01-27 00:00:00,7.09767
2015-01-26 00:00:00,7.05967
2015-01-24 00:00:00,6.98443
2015-01-23 00:00:00,7.02648
2015-01-22 00:00:00,7.09149
2015-01-21 00:00:00,7.19459
2015-01-20 00:00:00,7.1858
2015-01-19 00:00:00,7.2285
2015-01-17 00:00:00,7.17932
2015-01-16 00:00:00,7.14531
2015-01-15 00:00:00,7.17394
2015-01-14 00:00:00,7.31913
2015-01-13 00:00:00,7.30032
2015-01-12 00:00:00,7.33723
2015-01-10 00:00:00,7.35394
2015-01-09 00:00:00,7.34575
2015-01-08 00:00:00,7.33991
2015-01-07 00:00:00,7.34212
2015-01-06 00:00:00,7.41452
2015-01-05 00:00:00,7.41341
2015-01-03 00:00:00,7.44583
2015-01-02 00:00:00,7.46111
2015-01-01 00:00:00,7.50554
2014-12-31 00:00:00,7.51085
2014-12-30 00:00:00,7.54836
2014-12-29 00:00:00,7.57752
2014-12-27 00:00:00,7.5985
2014-12-26 00:00:00,7.58646
2014-12-25 00:00:00,7.60764
2014-12-24 00:00:00,7.57609
2014-12-23 00:00:00,7.58771
2014-12-22 00:00:00,7.62346
2014-12-20 00:00:00,7.60807
2014-12-19 00:00:00,7.6126
2014-12-18 00:00:00,7.63768
2014-12-17 00:00:00,7.69209
2014-12-16 00:00:00,7.73649
2014-12-15 00:00:00,7.71987
2014-12-13 00:00:00,7.71419
2014-12-12 00:00:00,7.71936
2014-12-11 00:00:00,7.67163
2014-12-10 00:00:00,7.67263
2014-12-09 00:00:00,7.68296
2014-12-08 00:00:00,7.58705
2014-12-06 00:00:00,7.55429
2014-12-05 00:00:00,7.5672
2014-12-04 00:00:00,7.65106
2014-12-03 00:00:00,7.56751
2014-12-02 00:00:00,7.6191
2014-12-01 00:00:00,7.68335
2014-11-29 00:00:00,7.64515
2014-11-28 00:00:00,7.64119
2014-11-27 00:00:00,7.65883
2014-11-26 00:00:00,7.67531
2014-11-25 00:00:00,7.65488
2014-11-24 00:00:00,7.63198
2014-11-22 00:00:00,7.59259
2014-11-21 00:00:00,7.59052
2014-11-20 00:00:00,7.66977
2014-11-19 00:00:00,7.67878
2014-11-18 00:00:00,7.67186
2014-11-17 00:00:00,7.62292
2014-11-15 00:00:00,7.67873
2014-11-14 00:00:00,7.65903
2014-11-13 00:00:00,7.6414
2014-11-12 00:00:00,7.63061
2014-11-11 00:00:00,7.62583
2014-11-10 00:00:00,7.60777
2014-11-09 00:00:00,7.63454
2014-11-08 00:00:00,7.62803
2014-11-07 00:00:00,7.60568
2014-11-06 00:00:00,7.5864
2014-11-05 00:00:00,7.638
2014-11-04 00:00:00,7.67694
2014-11-03 00:00:00,7.63971
2014-11-02 00:00:00,7.73296
2014-11-01 00:00:00,7.65279
2014-10-31 00:00:00,7.66196
2014-10-30 00:00:00,7.71534
2014-10-29 00:00:00,7.79539
2014-10-28 00:00:00,7.79095
2014-10-27 00:00:00,7.77572
2014-10-26 00:00:00,7.77772
2014-10-25 00:00:00,7.75092
2014-10-24 00:00:00,7.74678
2014-10-23 00:00:00,7.73539
2014-10-22 00:00:00,7.74838
2014-10-21 00:00:00,7.79399
2014-10-20 00:00:00,7.83553
2014-10-19 00:00:00,7.81342
2014-10-18 00:00:00,7.81277
2014-10-17 00:00:00,7.82165
2014-10-16 00:00:00,7.85375
2014-10-15 00:00:00,7.83506
2014-10-14 00:00:00,7.75478
2014-10-13 00:00:00,7.75853
2014-10-11 00:00:00,7.74236
2014-10-10 00:00:00,7.7492
2014-10-09 00:00:00,7.77708
2014-10-08 00:00:00,7.78293
2014-10-07 00:00:00,7.76712
2014-10-06 00:00:00,7.73235
2014-10-04 00:00:00,7.68327
2014-10-03 00:00:00,7.6816
2014-10-02 00:00:00,7.78095
2014-10-01 00:00:00,7.74013
2014-09-30 00:00:00,7.75203
2014-09-29 00:00:00,7.8089
2014-09-27 00:00:00,7.777
2014-09-26 00:00:00,7.77483
2014-09-25 00:00:00,7.81788
2014-09-24 00:00:00,7.84458
2014-09-23 00:00:00,7.88518
2014-09-22 00:00:00,7.87967
2014-09-20 00:00:00,7.87023
2014-09-19 00:00:00,7.88061
2014-09-18 00:00:00,7.93509
2014-09-17 00:00:00,7.95087
2014-09-16 00:00:00,7.96881
2014-09-15 00:00:00,7.94295
2014-09-13 00:00:00,7.95482
2014-09-12 00:00:00,7.95911
2014-09-11 00:00:00,7.93186
2014-09-10 00:00:00,7.90753
2014-09-09 00:00:00,7.92571
2014-09-08 00:00:00,7.94968
2014-09-06 00:00:00,7.95164
2014-09-05 00:00:00,7.95238
2014-09-04 00:00:00,7.9479
2014-09-03 00:00:00,8.0705
2014-09-02 00:00:00,8.07052
2014-09-01 00:00:00,8.07216
2014-08-30 00:00:00,8.0701
2014-08-29 00:00:00,8.07523
2014-08-28 00:00:00,8.09308
2014-08-27 00:00:00,8.10518
2014-08-26 00:00:00,8.11551
2014-08-25 00:00:00,8.12265
2014-08-23 00:00:00,8.14736
2014-08-22 00:00:00,8.14427
2014-08-21 00:00:00,8.16845
2014-08-20 00:00:00,8.16673
2014-08-19 00:00:00,8.17889
2014-08-18 00:00:00,8.21626
2014-08-16 00:00:00,8.24136
2014-08-15 00:00:00,8.22917
2014-08-14 00:00:00,8.22516
2014-08-13 00:00:00,8.23185
2014-08-12 00:00:00,8.2269
2014-08-11 00:00:00,8.2364
2014-08-08 00:00:00,8.25466
2014-08-07 00:00:00,8.2337
2014-08-06 00:00:00,8.24807
2014-08-05 00:00:00,8.25142
2014-08-04 00:00:00,8.29307
2014-08-01 00:00:00,8.30166
2014-07-31 00:00:00,8.26606
2014-07-30 00:00:00,8.26675
2014-07-29 00:00:00,8.28746
2014-07-28 00:00:00,8.31586
2014-07-25 00:00:00,8.31655
2014-07-24 00:00:00,8.33994
2014-07-23 00:00:00,8.34512
2014-07-22 00:00:00,8.35308
2014-07-21 00:00:00,8.39702
2014-07-18 00:00:00,8.39668
2014-07-17 00:00:00,8.3906
2014-07-16 00:00:00,8.39184
2014-07-15 00:00:00,8.42334
2014-07-14 00:00:00,8.45339
2014-07-11 00:00:00,8.44202
2014-07-10 00:00:00,8.43884
2014-07-09 00:00:00,8.45716
2014-07-08 00:00:00,8.44144
2014-07-07 00:00:00,8.44026
2014-07-04 00:00:00,8.43401
2014-07-03 00:00:00,8.45417
2014-07-02 00:00:00,8.48182
2014-07-01 00:00:00,8.48118
2014-06-30 00:00:00,8.49486
2014-06-27 00:00:00,8.48608
2014-06-26 00:00:00,8.47235
2014-06-25 00:00:00,8.49802
2014-06-24 00:00:00,8.47746
2014-06-23 00:00:00,8.4692
2014-06-20 00:00:00,8.46541
2014-06-19 00:00:00,8.47579
2014-06-18 00:00:00,8.46778
2014-06-17 00:00:00,8.43511
2014-06-16 00:00:00,8.45181
2014-06-13 00:00:00,8.41843
2014-06-12 00:00:00,8.42552
2014-06-11 00:00:00,8.42922
2014-06-10 00:00:00,8.43228
2014-06-09 00:00:00,8.4823
2014-06-06 00:00:00,8.52893
2014-06-05 00:00:00,8.54929
2014-06-04 00:00:00,8.50082
2014-06-03 00:00:00,8.52317
2014-06-02 00:00:00,8.49656
2014-05-30 00:00:00,8.51583
2014-05-29 00:00:00,8.48621
2014-05-28 00:00:00,8.50173
2014-05-27 00:00:00,8.52067
2014-05-26 00:00:00,8.51315
2014-05-25 00:00:00,8.49685
2014-05-23 00:00:00,8.49627
2014-05-22 00:00:00,8.51493
2014-05-21 00:00:00,8.53156
2014-05-20 00:00:00,8.54587
2014-05-19 00:00:00,8.55102
2014-05-18 00:00:00,8.53851
2014-05-16 00:00:00,8.53828
2014-05-15 00:00:00,8.54293
2014-05-14 00:00:00,8.54277
2014-05-13 00:00:00,8.53635
2014-05-12 00:00:00,8.58192
2014-05-11 00:00:00,8.56936
2014-05-09 00:00:00,8.57072
2014-05-08 00:00:00,8.61967
2014-05-07 00:00:00,8.67298
2014-05-06 00:00:00,8.67079
2014-05-05 00:00:00,8.66578
2014-05-04 00:00:00,8.68324
2014-05-02 00:00:00,8.68523
2014-05-01 00:00:00,8.68011
2014-04-30 00:00:00,8.67933
2014-04-29 00:00:00,8.64432
2014-04-28 00:00:00,8.66049
2014-04-27 00:00:00,8.65504
2014-04-25 00:00:00,8.6518
2014-04-24 00:00:00,8.64313
2014-04-23 00:00:00,8.61799
2014-04-22 00:00:00,8.61226
2014-04-21 00:00:00,8.57902
2014-04-20 00:00:00,8.59282
2014-04-18 00:00:00,8.61401
2014-04-17 00:00:00,8.5912
2014-04-16 00:00:00,8.59559
2014-04-15 00:00:00,8.59505
2014-04-14 00:00:00,8.59366
2014-04-13 00:00:00,8.60799
2014-04-11 00:00:00,8.62441
2014-04-10 00:00:00,8.62747
2014-04-09 00:00:00,8.59017
2014-04-08 00:00:00,8.54916
2014-04-07 00:00:00,8.53696
2014-04-06 00:00:00,8.51152
2014-04-04 00:00:00,8.50877
2014-04-03 00:00:00,8.51983
2014-04-02 00:00:00,8.54215
2014-04-01 00:00:00,8.56165
2014-03-31 00:00:00,8.56358
2014-03-30 00:00:00,8.54986
2014-03-28 00:00:00,8.54885
2014-03-27 00:00:00,8.54169
2014-03-26 00:00:00,8.51099
2014-03-25 00:00:00,8.57489
2014-03-24 00:00:00,8.57158
2014-03-23 00:00:00,8.59346
2014-03-21 00:00:00,8.58999
2014-03-20 00:00:00,8.58147
2014-03-19 00:00:00,8.55967
2014-03-18 00:00:00,8.63343
2014-03-17 00:00:00,8.60232
2014-03-14 00:00:00,8.55304
2014-03-13 00:00:00,8.51424
2014-03-12 00:00:00,8.54378
2014-03-11 00:00:00,8.51067
2014-03-10 00:00:00,8.52075
2014-03-09 00:00:00,8.49809
2014-03-07 00:00:00,8.5035
2014-03-06 00:00:00,8.48062
2014-03-05 00:00:00,8.41834
2014-03-04 00:00:00,8.44075
2014-03-03 00:00:00,8.44284
2014-03-02 00:00:00,8.47214
2014-02-28 00:00:00,8.48279
2014-02-27 00:00:00,8.401
2014-02-26 00:00:00,8.38118
2014-02-25 00:00:00,8.41893
2014-02-24 00:00:00,8.37603
2014-02-23 00:00:00,8.36877
2014-02-21 00:00:00,8.36808
2014-02-20 00:00:00,8.34671
2014-02-19 00:00:00,8.34495
2014-02-18 00:00:00,8.34919
2014-02-17 00:00:00,8.31024
2014-02-16 00:00:00,8.31207
2014-02-14 00:00:00,8.30138
2014-02-13 00:00:00,8.29431
2014-02-12 00:00:00,8.24116
2014-02-11 00:00:00,8.26539
2014-02-10 00:00:00,8.26923
2014-02-09 00:00:00,8.25896
2014-02-07 00:00:00,8.26845
2014-02-06 00:00:00,8.23712
2014-02-05 00:00:00,8.20351
2014-02-04 00:00:00,8.19204
2014-02-03 00:00:00,8.19868
2014-02-02 00:00:00,8.17436
2014-01-31 00:00:00,8.17496
2014-01-30 00:00:00,8.21686
2014-01-29 00:00:00,8.27239
2014-01-28 00:00:00,8.25999
2014-01-27 00:00:00,8.27
2014-01-24 00:00:00,8.34654
2014-01-23 00:00:00,8.28736
2014-01-22 00:00:00,8.19637
2014-01-21 00:00:00,8.20292
2014-01-20 00:00:00,8.20485
2014-01-19 00:00:00,8.18759
2014-01-17 00:00:00,8.2623
2014-01-16 00:00:00,8.24597
2014-01-15 00:00:00,8.22512
2014-01-14 00:00:00,8.26079
2014-01-13 00:00:00,8.26056
2014-01-12 00:00:00,8.27278
2014-01-10 00:00:00,8.33601
2014-01-09 00:00:00,8.23602
2014-01-08 00:00:00,8.2144
2014-01-07 00:00:00,8.23808
2014-01-06 00:00:00,8.25164
2014-01-05 00:00:00,8.22953
2014-01-03 00:00:00,8.29355
2014-01-02 00:00:00,8.26711
2014-01-01 00:00:00,8.33385
2013-12-31 00:00:00,8.32028
2013-12-30 00:00:00,8.36191
2013-12-29 00:00:00,8.35299
2013-12-27 00:00:00,8.34456
2013-12-26 00:00:00,8.31115
2013-12-25 00:00:00,8.30631
2013-12-24 00:00:00,8.30518
2013-12-23 00:00:00,8.31381
2013-12-22 00:00:00,8.30158
2013-12-20 00:00:00,8.36307
2013-12-19 00:00:00,8.29214
2013-12-18 00:00:00,8.36624
2013-12-17 00:00:00,8.36113
2013-12-16 00:00:00,8.35328
2013-12-15 00:00:00,8.34021
2013-12-13 00:00:00,8.3441
2013-12-12 00:00:00,8.34582
2013-12-11 00:00:00,8.37066
2013-12-10 00:00:00,8.353
2013-12-09 00:00:00,8.3409
2013-12-08 00:00:00,8.34003
2013-12-06 00:00:00,8.3371
2013-12-05 00:00:00,8.32884
2013-12-04 00:00:00,8.27849
2013-12-03 00:00:00,8.27957
2013-12-02 00:00:00,8.24866
2013-11-29 00:00:00,8.28129
2013-11-28 00:00:00,8.28881
2013-11-27 00:00:00,8.2721
2013-11-26 00:00:00,8.26628
2013-11-25 00:00:00,8.23903
2013-11-24 00:00:00,8.25934
2013-11-22 00:00:00,8.31978
2013-11-21 00:00:00,8.21046
2013-11-20 00:00:00,8.18831
2013-11-19 00:00:00,8.24755
2013-11-18 00:00:00,8.22673
2013-11-15 00:00:00,8.2753
2013-11-14 00:00:00,8.19919
2013-11-13 00:00:00,8.21483
2013-11-12 00:00:00,8.18526
2013-11-11 00:00:00,8.22903
2013-11-10 00:00:00,8.13566
2013-11-08 00:00:00,8.20412
2013-11-07 00:00:00,8.16978
2013-11-06 00:00:00,8.23432
2013-11-05 00:00:00,8.21356
2013-11-04 00:00:00,8.24083
2013-11-03 00:00:00,8.22944
2013-11-01 00:00:00,8.22706
2013-10-31 00:00:00,8.34788
2013-10-30 00:00:00,8.43088
2013-10-29 00:00:00,8.43246
2013-10-28 00:00:00,8.39072
2013-10-25 00:00:00,8.39786
2013-10-24 00:00:00,8.39255
2013-10-23 00:00:00,8.3808
2013-10-22 00:00:00,8.39737
2013-10-21 00:00:00,8.33347
2013-10-18 00:00:00,8.40085
2013-10-17 00:00:00,8.33799
2013-10-16 00:00:00,8.25737
2013-10-15 00:00:00,8.25459
2013-10-14 00:00:00,8.28297
2013-10-11 00:00:00,8.28193
2013-10-10 00:00:00,8.27192
2013-10-09 00:00:00,8.27752
2013-10-08 00:00:00,8.30847
2013-10-07 00:00:00,8.31144
2013-10-04 00:00:00,8.32317
2013-10-03 00:00:00,8.33901
2013-10-02 00:00:00,8.31415
2013-10-01 00:00:00,8.27845
2013-09-30 00:00:00,8.278
2013-09-27 00:00:00,8.27512
2013-09-26 00:00:00,8.2566
2013-09-25 00:00:00,8.27659
2013-09-24 00:00:00,8.24602
2013-09-23 00:00:00,8.25912
2013-09-20 00:00:00,8.28006
2013-09-19 00:00:00,8.28118
2013-09-18 00:00:00,8.26971
2013-09-17 00:00:00,8.1771
2013-09-16 00:00:00,8.16203
2013-09-15 00:00:00,8.18021
2013-09-13 00:00:00,8.13465
2013-09-12 00:00:00,8.13688
2013-09-11 00:00:00,8.14383
2013-09-10 00:00:00,8.11854
2013-09-09 00:00:00,8.1126
2013-09-06 00:00:00,8.0656
2013-09-05 00:00:00,8.0281
2013-09-04 00:00:00,8.0803
2013-09-03 00:00:00,8.05819
2013-09-02 00:00:00,8.07532
2013-08-30 00:00:00,8.09062
2013-08-29 00:00:00,8.10474
2013-08-28 00:00:00,8.1644
2013-08-27 00:00:00,8.19702
2013-08-26 00:00:00,8.18402
2013-08-25 00:00:00,8.19373
2013-08-23 00:00:00,8.18956
2013-08-22 00:00:00,8.17537
2013-08-21 00:00:00,8.18002
2013-08-20 00:00:00,8.21807
2013-08-19 00:00:00,8.16539
2013-08-16 00:00:00,8.14931
2013-08-15 00:00:00,8.16099
2013-08-14 00:00:00,8.11349
2013-08-13 00:00:00,8.11797
2013-08-12 00:00:00,8.14141
2013-08-11 00:00:00,8.16302
2013-08-09 00:00:00,8.16787
2013-08-08 00:00:00,8.19108
2013-08-07 00:00:00,8.16149
2013-08-06 00:00:00,8.14495
2013-08-05 00:00:00,8.12235
2013-08-04 00:00:00,8.14243
2013-08-02 00:00:00,8.13957
2013-08-01 00:00:00,8.09858
2013-07-31 00:00:00,8.14992
2013-07-30 00:00:00,8.13244
2013-07-29 00:00:00,8.13307
2013-07-28 00:00:00,8.14227
2013-07-26 00:00:00,8.14292
2013-07-25 00:00:00,8.14442
2013-07-24 00:00:00,8.09883
2013-07-23 00:00:00,8.11573
2013-07-22 00:00:00,8.09632
2013-07-19 00:00:00,8.06509
2013-07-18 00:00:00,8.05242
2013-07-17 00:00:00,8.05189
2013-07-16 00:00:00,8.16363
2013-07-15 00:00:00,8.05765
2013-07-12 00:00:00,8.02067
2013-07-11 00:00:00,8.03463
2013-07-10 00:00:00,7.98529
2013-07-09 00:00:00,7.83778
2013-07-08 00:00:00,7.89279
2013-07-05 00:00:00,7.92703
2013-07-04 00:00:00,7.90972
2013-07-03 00:00:00,7.97617
2013-07-02 00:00:00,7.96183
2013-07-01 00:00:00,8.01053
2013-06-28 00:00:00,8.03671
2013-06-27 00:00:00,8.01664
2013-06-26 00:00:00,7.99568
2013-06-25 00:00:00,8.0399
2013-06-24 00:00:00,8.06359
2013-06-21 00:00:00,8.04829
2013-06-20 00:00:00,8.10732
2013-06-19 00:00:00,8.14682
2013-06-18 00:00:00,8.20877
2013-06-17 00:00:00,8.18549
2013-06-14 00:00:00,8.18056
2013-06-13 00:00:00,8.20376
2013-06-12 00:00:00,8.18035
2013-06-11 00:00:00,8.16613
2013-06-10 00:00:00,8.131
2013-06-07 00:00:00,8.10725
2013-06-06 00:00:00,8.12828
2013-06-05 00:00:00,8.02289
2013-06-04 00:00:00,8.01881
2013-06-03 00:00:00,8.01414
2013-05-31 00:00:00,7.97276
2013-05-30 00:00:00,7.99945
2013-05-29 00:00:00,7.927
2013-05-28 00:00:00,7.86704
2013-05-27 00:00:00,7.91712
2013-05-24 00:00:00,7.92934
2013-05-23 00:00:00,7.93291
2013-05-22 00:00:00,7.88034
2013-05-21 00:00:00,7.91895
2013-05-20 00:00:00,7.90932
2013-05-17 00:00:00,7.88306
2013-05-16 00:00:00,7.92223
2013-05-15 00:00:00,7.92013
2013-05-14 00:00:00,7.94372
2013-05-13 00:00:00,7.9798
2013-05-10 00:00:00,7.97759
2013-05-09 00:00:00,7.99478
2013-05-08 00:00:00,8.08093
2013-05-07 00:00:00,8.04858
2013-05-06 00:00:00,8.06249
2013-05-05 00:00:00,8.07372
2013-05-03 00:00:00,8.07411
2013-05-02 00:00:00,8.04148
2013-05-01 00:00:00,8.12575
2013-04-30 00:00:00,8.11772
2013-04-29 00:00:00,8.07201
2013-04-28 00:00:00,8.02884
2013-04-26 00:00:00,8.03212
2013-04-25 00:00:00,8.02918
2013-04-24 00:00:00,8.04353
2013-04-23 00:00:00,8.03393
2013-04-22 00:00:00,8.0755
2013-04-21 00:00:00,8.08417
2013-04-19 00:00:00,8.06317
2013-04-18 00:00:00,8.1084
2013-04-17 00:00:00,8.04575
2013-04-16 00:00:00,8.14867
2013-04-15 00:00:00,8.0728
2013-04-14 00:00:00,8.11795
2013-04-12 00:00:00,8.11998
2013-04-11 00:00:00,8.12032
2013-04-10 00:00:00,8.0956
2013-04-09 00:00:00,8.11341
2013-04-08 00:00:00,8.07355
2013-04-07 00:00:00,8.01232
2013-04-05 00:00:00,8.01495
2013-04-04 00:00:00,8.02212
2013-04-03 00:00:00,7.96481
2013-04-02 00:00:00,7.94672
2013-04-01 00:00:00,7.95884
2013-03-31 00:00:00,7.96157
2013-03-29 00:00:00,7.9643
2013-03-28 00:00:00,7.96508
2013-03-27 00:00:00,7.93969
2013-03-26 00:00:00,7.98528
2013-03-25 00:00:00,7.98035
2013-03-24 00:00:00,8.04148
2013-03-22 00:00:00,8.06833
2013-03-21 00:00:00,8.01276
2013-03-20 00:00:00,8.03973
2013-03-19 00:00:00,7.99807
2013-03-18 00:00:00,8.05625
2013-03-17 00:00:00,8.10445
2013-03-15 00:00:00,8.12462
2013-03-14 00:00:00,8.0843
2013-03-13 00:00:00,8.05261
2013-03-12 00:00:00,8.0977
2013-03-11 00:00:00,8.11218
2013-03-10 00:00:00,8.14744
2013-03-08 00:00:00,8.08192
2013-03-07 00:00:00,8.1515
2013-03-06 00:00:00,8.06863
2013-03-05 00:00:00,8.11623
2013-03-04 00:00:00,8.1038
2013-03-01 00:00:00,8.10187
2013-02-28 00:00:00,8.12405
2013-02-27 00:00:00,8.17997
2013-02-26 00:00:00,8.13798
2013-02-25 00:00:00,8.14141
2013-02-22 00:00:00,8.22436
2013-02-21 00:00:00,8.23242
2013-02-20 00:00:00,8.28879
2013-02-19 00:00:00,8.36046
2013-02-18 00:00:00,8.33716
2013-02-17 00:00:00,8.3027
2013-02-15 00:00:00,8.32803
2013-02-14 00:00:00,8.32418
2013-02-13 00:00:00,8.38478
2013-02-12 00:00:00,8.38491
2013-02-11 00:00:00,8.34693
2013-02-10 00:00:00,8.35888
2013-02-08 00:00:00,8.32705
2013-02-07 00:00:00,8.34952
2013-02-06 00:00:00,8.4242
2013-02-05 00:00:00,8.46055
2013-02-04 00:00:00,8.41626
2013-02-03 00:00:00,8.50552
2013-02-01 00:00:00,8.49976
2013-01-31 00:00:00,8.44888
2013-01-30 00:00:00,8.43973
2013-01-29 00:00:00,8.3976
2013-01-28 00:00:00,8.37034
2013-01-27 00:00:00,8.3727
2013-01-25 00:00:00,8.37666
2013-01-24 00:00:00,8.3223
2013-01-23 00:00:00,8.28189
2013-01-22 00:00:00,8.29166
2013-01-21 00:00:00,8.28471
2013-01-18 00:00:00,8.27561
2013-01-17 00:00:00,8.31818
2013-01-16 00:00:00,8.26823
2013-01-15 00:00:00,8.2641
2013-01-14 00:00:00,8.32278
2013-01-13 00:00:00,8.30988
2013-01-11 00:00:00,8.2957
2013-01-10 00:00:00,8.2595
2013-01-09 00:00:00,8.1282
2013-01-08 00:00:00,8.14297
2013-01-07 00:00:00,8.17851
2013-01-04 00:00:00,8.14375
2013-01-03 00:00:00,8.12712
2013-01-02 00:00:00,8.22291
2013-01-01 00:00:00,8.23964
2012-12-31 00:00:00,8.22599
2012-12-30 00:00:00,8.24046
2012-12-29 00:00:00,8.24174
2012-12-28 00:00:00,8.24174
2012-12-27 00:00:00,8.26011
2012-12-26 00:00:00,8.2541
2012-12-25 00:00:00,8.22057
2012-12-24 00:00:00,8.22175
2012-12-23 00:00:00,8.21637
2012-12-22 00:00:00,8.2239
2012-12-21 00:00:00,8.22315
2012-12-20 00:00:00,8.25896
2012-12-19 00:00:00,8.22809
2012-12-18 00:00:00,8.24889
2012-12-17 00:00:00,8.21478
2012-12-16 00:00:00,8.2323
2012-12-15 00:00:00,8.22188
2012-12-14 00:00:00,8.22134
2012-12-13 00:00:00,8.16868
2012-12-12 00:00:00,8.17581
2012-12-11 00:00:00,8.12556
2012-12-10 00:00:00,8.07143
2012-12-09 00:00:00,8.02589
2012-12-08 00:00:00,8.04788
2012-12-07 00:00:00,8.04783
2012-12-06 00:00:00,8.07061
2012-12-05 00:00:00,8.13881
2012-12-04 00:00:00,8.15427
2012-12-03 00:00:00,8.13674
2012-12-02 00:00:00,8.09381
2012-12-01 00:00:00,8.08779
2012-11-30 00:00:00,8.08753
2012-11-29 00:00:00,8.08538
2012-11-28 00:00:00,8.06047
2012-11-27 00:00:00,8.05719
2012-11-26 00:00:00,8.09394
2012-11-25 00:00:00,8.08465
2012-11-24 00:00:00,8.0888
2012-11-23 00:00:00,8.08706
2012-11-22 00:00:00,8.03452
2012-11-21 00:00:00,7.99513
2012-11-20 00:00:00,7.98501
2012-11-19 00:00:00,7.9748
2012-11-18 00:00:00,7.95123
2012-11-17 00:00:00,7.95241
2012-11-16 00:00:00,7.94943
2012-11-15 00:00:00,7.97214
2012-11-14 00:00:00,7.93467
2012-11-13 00:00:00,7.91997
2012-11-12 00:00:00,7.91613
2012-11-11 00:00:00,7.94265
2012-11-10 00:00:00,7.9348
2012-11-09 00:00:00,7.93898
2012-11-08 00:00:00,7.98955
2012-11-07 00:00:00,7.97497
2012-11-06 00:00:00,8.00192
2012-11-05 00:00:00,7.98966
